CASEID,WGT2011_2015,WGT2013_2017,WGT2015_2019,WGT2011_2017,WGT2013_2019,WGT2011_2019
82544,,,4317.0570942,,2131.1253325,1445.5560954
82546,,,16702.434757,,,
82547,,,3160.1259039,,2258.8970848,863.91460907
82548,,,1039.4541231,,732.36366777,550.42176667
82549,,,1864.0121099,,1253.055632,884.58602128
82552,,,10001.17622,,4855.8091132,3158.8397455
82553,,,1187.246946,,864.75398742,706.53793288
82559,,,8700.5989576,,5582.5951063,4067.4538661
82561,,,3513.0512558,,2455.7669288,1574.2545873
82564,,,4477.3114216,,2982.9312335,2631.9812034
82565,,,2461.548123,,1643.0060303,1282.1691426
82566,,,1766.109188,,1244.7820904,934.86030057
82567,,,2596.7615395,,1644.3071485,1190.841834
82568,,,1665.5202575,,1123.2218443,835.82082933
82569,,,3584.8329821,,2367.0645505,1871.9210332
82570,,,3076.6236207,,2055.5060855,1606.357712
82571,,,3565.7032748,,2472.2876102,1829.8706328
82573,,,822.4207,,573.2638,394.0221
82576,,,1655.4949752,,,
82580,,,6348.0603287,,,
82582,,,2083.2043561,,573.2638,394.0221
82586,,,3058.3415631,,1510.7181881,1229.2365268
82587,,,5004.6407304,,2374.0887562,1920.4445311
82589,,,1097.2199539,,772.56297931,581.63603336
82590,,,3768.3692412,,2392.4334713,1736.5906359
82594,,,1345.545927,,975.11963325,709.48611899
82595,,,14410.968568,,9868.8074816,7412.1023724
82596,,,11729.733968,,7987.5624036,6200.3403032
82604,,,1433.1304126,,1020.8296256,760.92322826
82609,,,3769.999132,,2480.9888162,1514.7970371
82610,,,5777.5477066,,3654.8278363,2768.1265135
82612,,,12988.377607,,9000.9468495,6691.6285246
82613,,,2956.5925635,,2050.2549544,1515.5916178
82616,,,10752.378283,,7313.1250422,5680.9472267
82617,,,6965.4668618,,4387.1486507,3375.740949
82618,,,2298.7110741,,2319.0096328,1453.2059084
82619,,,1061.6023139,,671.3079075,514.82407248
82621,,,15852.66572,,10069.948175,7699.4045801
82622,,,4691.5405797,,3365.552182,2834.2469132
82624,,,4159.9004427,,2809.3025305,2078.7576652
82626,,,1306.7169051,,862.15559081,657.52559102
82628,,,4565.0359935,,2917.8094698,2127.9525808
82629,,,1587.1093123,,1070.2198276,796.74905801
82631,,,12040.138148,,7616.8252369,5760.4237421
82632,,,5338.7498717,,5537.7318401,3591.9103843
82633,,,2575.113356,,1635.5856691,1194.7162725
82635,,,4188.0385958,,2674.8879476,1951.1478885
82638,,,3872.208431,,2684.6548904,1988.0161666
82640,,,3520.446704,,,
82643,,,18633.968594,,12249.373195,9348.466028
82647,,,1583.4251299,,1136.7394952,850.69372251
82651,,,2947.4698245,,1927.2435797,1533.2091228
82653,,,3325.4463055,,2188.0713054,1932.4016858
82657,,,3344.8903893,,2297.8903939,1889.2734277
82659,,,1353.131064,,966.28799415,719.92333345
82663,,,8195.3926786,,3827.5537045,2996.6629267
82665,,,8609.0245936,,5523.5883757,4024.507211
82666,,,2662.5855373,,1232.5897993,1221.0247658
82667,,,2066.0067748,,1461.1014124,1097.2380695
82668,,,7326.5246204,,4927.0356135,3469.8068587
82669,,,16019.765409,,10531.356913,8037.2434189
82670,,,1244.3017404,,874.91737229,661.11294968
82671,,,5605.3027699,,3517.4100551,2714.0147842
82672,,,1142.5593533,,1312.9183056,913.85641646
82673,,,1904.3670132,,1207.4365346,978.87625652
82674,,,5056.6720717,,,
82675,,,3302.0731633,,2104.0084859,1535.6467559
82676,,,2722.8616778,,1730.7885735,1264.0074579
82678,,,1995.3566933,,1330.3549961,1036.4530749
82679,,,7362.5029621,,4951.2339484,2789.7951697
82680,,,1244.930678,,827.08218836,640.92514832
82682,,,15716.950809,,10022.161731,7302.38204
82684,,,2598.1359947,,1861.3009564,1360.313349
82685,,,19204.490595,,,
82688,,,2528.6528924,,1550.0877595,1217.2102913
82690,,,822.4207,,573.2638,394.0221
82691,,,3376.0171827,,2406.0258659,1806.5354316
82692,,,6544.5726815,,4381.2842775,3434.2137213
82696,,,10102.082952,,6864.3800521,5335.3628117
82697,,,1348.9496481,,896.84245526,695.75054977
82698,,,1996.5225858,,1331.1369013,1037.0675832
82699,,,1790.2169405,,,
82703,,,8405.2767176,,5307.8156566,4076.2151489
82704,,,2893.2413145,,1953.1020584,1447.5879268
82705,,,900.99992814,,728.65992869,587.70333618
82706,,,2228.6776222,,1954.1594841,1419.6994862
82707,,,3292.5376491,,,
82708,,,4267.3507565,,2854.0666054,2233.9556704
82710,,,1519.9142336,,1054.8280807,774.31775412
82713,,,4816.9708545,,3062.0146527,2528.8399618
82718,,,2907.2031189,,1941.8843161,1517.0610479
82719,,,3253.8760258,,2175.5742962,1532.5735763
82723,,,5411.378957,,3621.3085093,2836.9399659
82724,,,5859.9466447,,3728.0034829,2710.8722665
82726,,,3000.2157257,,2089.2306939,1263.974952
82727,,,1501.5242186,,1009.2533059,713.03286728
82729,,,11602.028607,,7394.5914183,5385.6023379
82732,,,2035.6610037,,1298.0377086,1048.6494115
82734,,,4066.4188501,,2699.3893194,2127.8487057
82736,,,822.4207,,573.2638,394.0221
82737,,,5614.0731765,,5981.3051872,3899.8613935
82738,,,5797.7352984,,,
82739,,,13941.623589,,11115.751738,7312.4195137
82740,,,2182.8485675,,1161.9376163,776.73152979
82741,,,3475.1738883,,,
82745,,,1489.5660439,,1059.3060814,789.8466506
82746,,,4480.4356977,,,
82747,,,1135.8312965,,796.42447369,570.16229063
82748,,,4010.4454013,,2639.0066045,1361.1548896
82749,,,1177.4703155,,735.00233091,539.2479609
82750,,,11490.719706,,7727.7924727,5440.5783462
82751,,,6196.3023163,,3968.9299832,3288.8810896
82752,,,3811.3503851,,,
82756,,,5427.2864374,,3403.5799106,2627.4090095
82759,,,5741.4761071,,3069.468917,1998.9689194
82761,,,1633.4969468,,1076.9106778,821.43074627
82764,,,36681.262383,,23612.176724,17189.859002
82769,,,1496.4277636,,1081.8653828,787.88208454
82770,,,4324.1605815,,2997.7975799,2221.2070694
82772,,,9917.6626912,,7124.5844132,5348.4705759
82773,,,4782.2853936,,3406.5410587,2495.1649974
82774,,,822.4207,,573.2638,394.0221
82776,,,18413.633924,,,
82777,,,6444.8190827,,4625.0298124,3009.5355114
82778,,,1009.6985488,,678.46089829,480.26855462
82782,,,2540.1406013,,1608.1520308,1164.4671275
82783,,,17702.938037,,11864.636064,9315.4665342
82784,,,2340.6668504,,1560.2199961,589.43681332
82785,,,8014.1943419,,5383.2537906,3789.3519757
82786,,,7429.4682839,,5287.5458995,3557.4224785
82789,,,8995.228504,,,
82790,,,3301.8595866,,,
82791,,,4658.7406852,,3611.9360311,2393.8382569
82793,,,1811.4530043,,1304.7391639,951.56452945
82796,,,3430.8947713,,2187.0157992,1596.0616684
82798,,,2393.8602571,,1514.7451883,763.70339512
82800,,,1446.7913556,,962.45994438,747.3200942
82801,,,1727.197125,,1205.4581408,869.44298769
82806,,,15648.215368,,9939.2151531,7599.9385318
82807,,,10561.522058,,7075.2492393,5551.431976
82810,,,11622.824812,,7787.0113662,6110.8140724
82811,,,2835.4432275,,,
82812,,,3706.3364805,,,
82813,,,2551.0142385,,1703.0064331,1329.3241539
82816,,,4265.1517655,,2150.5761773,1617.0986365
82822,,,2454.956075,,2257.2193903,1466.8981566
82824,,,16079.807305,,10337.4516,7528.1638589
82825,,,1998.6193515,,1011.7178382,1006.7290631
82826,,,6444.2265701,,,
82827,,,12721.599609,,6600.3532295,6727.4443605
82833,,,4078.04396,,2707.4113819,2134.0266015
82837,,,6026.2745857,,3786.5948087,2918.8195331
82840,,,6649.5228864,,3205.1057196,2227.8600457
82843,,,11903.621902,,8004.0947094,5633.2572613
82844,,,7700.338668,,5202.4679941,3842.9398501
82846,,,7546.360508,,2467.5628416,1826.835648
82847,,,5953.2623833,,3765.9928723,2852.0838703
82851,,,5505.9324846,,2403.1683658,1753.3832087
82852,,,6135.2647545,,3903.8069748,2839.1187166
82853,,,13678.420531,,8790.0973365,6401.9586057
82854,,,1383.1837852,,1367.1231214,927.24411582
82857,,,6751.1944793,,4842.5187928,3563.076681
82858,,,3242.8511422,,2006.772204,1564.6710658
82864,,,1730.3423695,,1242.0930487,927.80548777
82867,,,1931.5316867,,1303.0327391,968.37295831
82868,,,1666.3049937,,1050.1671192,537.76746525
82872,,,1600.7428158,,1065.7074092,828.46347223
82874,,,6369.7184606,,4529.6168135,2657.9401914
82875,,,2439.6698138,,1543.9967332,1117.6666398
82877,,,7522.1299862,,5562.4925799,4439.3500709
82880,,,3894.4782483,,2472.9599714,1795.3337113
82881,,,30021.862951,,,
82884,,,2307.5704534,,1459.5635944,1110.1539197
82885,,,4286.9846527,,2072.085797,1706.0204387
82886,,,3314.470131,,2096.5737809,1274.3869167
82888,,,3922.2547638,,2723.7272602,1980.3262153
82890,,,2558.3818659,,1789.3873203,1371.1875193
82892,,,6501.4549401,,4352.3673871,3411.4876024
82893,,,5222.8396788,,3527.7981821,2608.4148275
82894,,,6550.5482098,,4197.1913777,3059.1204844
82895,,,1607.9857615,,1259.8455657,1021.4282113
82900,,,6062.016188,,2001.934368,1451.7264208
82902,,,4765.4937175,,,
82904,,,822.4207,,573.2638,554.84265519
82905,,,9103.0117179,,6097.1000557,4782.6932074
82906,,,4012.0700208,,3807.4609201,2631.0788605
82908,,,20288.162166,,,
82909,,,3478.0685769,,1717.5970512,1165.0115381
82910,,,1718.5702211,,1210.4917275,909.12060906
82913,,,2014.269479,,,
82918,,,7436.2689248,,4704.2097521,3560.6718589
82920,,,1159.5739576,,733.28919161,561.63541684
82922,,,24657.608877,,,
82924,,,2040.9611782,,1467.1114056,1070.8135742
82926,,,822.4207,,573.2638,394.0221
82927,,,2903.0424047,,2013.1518214,1487.9616798
82932,,,8902.5667309,,6036.6378419,4697.9076561
82933,,,3223.1770632,,1718.9882273,1140.8256433
82935,,,2408.3570767,,1607.3334835,1254.133675
82937,,,13986.053867,,9579.1108609,7194.3323743
82938,,,13455.106998,,9217.124058,6922.2205863
82939,,,12606.448564,,7975.0987686,6891.5950995
82941,,,6550.678589,,4540.4782297,3370.0095338
82942,,,2199.4275136,,1411.0469789,1135.6793359
82944,,,4401.9611841,,2949.1967675,2076.8594021
82946,,,911.46709604,,641.23709679,456.61519154
82948,,,6887.1812235,,4337.0899545,3337.6546214
82950,,,2302.4192387,,1620.0459986,1053.7336896
82951,,,4368.6026874,,2341.0094543,1523.419135
82952,,,5231.831074,,3500.8948171,2742.3054511
82953,,,10654.461838,,7137.5792531,3826.3711874
82954,,,6356.7867118,,4532.5621955,2942.3062789
82955,,,3199.24497,,2218.3807773,1640.7914507
82956,,,2514.8591395,,1804.6657582,1339.5711402
82957,,,2253.1674377,,1501.2596381,1058.156242
82958,,,1919.9190559,,1345.080279,1026.1886138
82960,,,1885.3081786,,1191.1037582,871.21061201
82961,,,18562.928394,,12484.422887,8787.6134757
82962,,,1944.2455683,,1348.8332209,993.25731864
82963,,,5365.9246593,,,
82964,,,822.4207,,573.2638,394.0221
82965,,,5553.7620572,,3716.7976596,2911.9859948
82966,,,19515.177022,,,
82967,,,3348.2178399,,,
82968,,,8325.2401556,,4370.2762407,2895.8118698
82970,,,10791.212113,,7400.9446089,5556.9668447
82972,,,1956.3058425,,1243.2776183,1006.4779462
82975,,,3411.9764857,,3181.5701421,2075.6794869
82979,,,18816.836694,,12101.080074,8811.7791886
82981,,,1476.320392,,1059.9352701,794.47815906
82983,,,3393.2070704,,,
82986,,,2543.7326731,,1615.3652556,1179.9993221
82988,,,3877.0880435,,,
82991,,,2888.1541327,,1886.3119933,1501.6871701
82993,,,2459.6106674,,1641.7066768,1281.1479657
82994,,,2490.5904238,,,
82995,,,7326.5249685,,2314.3264295,1765.8499158
82997,,,5797.4677382,,3711.9374857,2705.9399004
82998,,,4625.6250163,,2410.3015734,1731.9492803
82999,,,9456.2943701,,8837.2844546,6189.4442487
83000,,,1332.2194136,,,
83005,,,4663.8665522,,2981.4917921,2467.5284439
83006,,,1547.2793379,,922.56166745,739.76748694
83009,,,2365.113754,,1697.2841566,857.38018176
83011,,,1658.4267767,,1114.7829237,787.28949584
83013,,,13794.197755,,9810.7170793,6275.2691753
83016,,,4456.3004257,,2847.7447696,2076.9576436
83018,,,3331.4833315,,2226.427615,1740.6869209
83020,,,7878.5881975,,,
83022,,,6490.8363398,,4083.6525607,3144.8309898
83023,,,1902.7958535,,1333.1642217,1016.9359432
83024,,,10842.77673,,6962.9258153,5072.0949704
83031,,,1863.834217,,1293.1188565,951.76798047
83032,,,4372.745244,,4173.473289,2938.9196914
83034,,,3415.943047,,,
83037,,,3617.2730733,,2295.9515001,1666.2082439
83038,,,822.4207,,779.43234217,635.01231276
83039,,,5132.2819176,,,
83041,,,14265.081905,,,
83042,,,1749.3836621,,1394.6162312,1075.6743853
83043,,,1649.9147696,,1109.0579128,783.26105324
83044,,,12985.756588,,9507.1869789,7622.9072416
83045,,,1542.9831862,,1114.8023723,812.07159193
83046,,,3706.8615815,,2645.7011627,1936.3907274
83049,,,3251.585368,,2172.8440882,1698.5750069
83050,,,843.43293539,,682.21882906,551.44543388
83052,,,4084.7759682,,3080.7506655,2436.4655712
83053,,,2391.0448963,,1658.4056903,1223.7895521
83054,,,1303.0497394,,573.2638,394.0221
83055,,,6346.0228638,,6216.0032065,4337.1233674
83058,,,10324.517683,,7017.8741133,5453.5706057
83063,,,7817.7005455,,4978.120928,3622.817318
83064,,,4114.0996197,,2751.2888121,2153.1814127
83066,,,1772.0851362,,1251.9208021,934.63849281
83067,,,1512.8036824,,1086.0972392,813.62697327
83069,,,6928.6920099,,5134.0351409,3304.2086802
83074,,,5853.9846741,,3724.1964858,2708.0951097
83075,,,832.28333132,,573.2638,396.30398404
83077,,,2119.4934477,,1568.1159352,1296.1702511
83078,,,2090.9931523,,1391.9805741,981.27242882
83079,,,2404.3236731,,,
83080,,,1484.8975501,,1041.9411422,782.59992786
83081,,,5095.3074106,,2484.9549786,1624.9995817
83084,,,3367.4609057,,2250.5559559,1759.6496635
83085,,,5663.7346779,,3808.6753442,2682.865099
83089,,,6312.4137328,,4375.3923952,3247.0735175
83090,,,822.4207,,573.2638,476.12467511
83091,,,1530.3832027,,783.68441639,524.53544272
83094,,,2211.334377,,1486.6578533,1048.9618026
83095,,,9544.697828,,6651.1730442,5875.9678644
83096,,,2595.6168989,,1859.5187487,1359.0044642
83097,,,2554.9116076,,1656.3535321,1324.5931367
83102,,,3350.6231324,,3373.8498953,2221.7849601
83108,,,3230.3906226,,2308.6079063,1688.8234807
83109,,,4848.3449484,,3238.9678808,2543.3852478
83110,,,3257.5316097,,2327.8095882,1702.9255353
83112,,,1710.1792475,,1838.4200048,1195.3208447
83113,,,8583.4197996,,5467.0684905,3979.4984536
83116,,,2467.784142,,1769.0797419,1292.5844587
83120,,,21071.572916,,14434.023305,11164.844573
83123,,,4235.559901,,,
83124,,,3232.3310234,,2319.1609445,1716.1472564
83126,,,6366.5693803,,4412.9150513,3275.0158657
83127,,,5671.4303126,,3931.2761942,2916.3493418
83129,,,1902.4085995,,1283.3469369,953.86107351
83133,,,7836.0038896,,5576.8877712,4500.6182896
83134,,,2641.5433175,,1892.0107311,1382.8671504
83138,,,1893.5699766,,1313.7217804,967.11055296
83144,,,4697.0610883,,3134.5724299,2462.9889389
83147,,,1176.245724,,855.34327402,621.52024332
83149,,,822.4207,,573.2638,394.0221
83150,,,4102.5888017,,2913.2250319,2251.038063
83154,,,3740.5813954,,1904.1749417,1503.178684
83156,,,1872.4337005,,1182.8079773,865.17272382
83158,,,1093.3047035,,796.66423352,578.42531863
83160,,,939.07661871,,620.54774573,394.0221
83161,,,1940.6981556,,,
83162,,,3354.6162626,,2330.8524544,1409.2799824
83163,,,1884.8121672,,1138.3924857,903.97878024
83164,,,2044.1957491,,1363.1088829,1062.1947338
83167,,,4618.7538925,,3038.7780907,2318.7651631
83168,,,6705.7686105,,4647.9349735,3450.0303548
83169,,,1690.4362848,,1065.5760774,768.664751
83171,,,14199.982627,,,
83172,,,6549.0860461,,4412.5870205,3447.2047728
83173,,,4177.438885,,2821.1576715,2087.4969809
83175,,,2071.1333195,,1364.5189319,1040.9388204
83176,,,3946.5419822,,1557.5500359,1207.1697637
83179,,,4137.5869119,,2864.6630077,2146.9649133
83181,,,5401.0399654,,3614.37467,2831.4905814
83182,,,8685.2231854,,6019.4335464,4471.357057
83183,,,1954.8446611,,,
83185,,,20371.186465,,13391.047494,10219.813505
83187,,,1958.8722141,,1451.7129769,1181.2003709
83188,,,2701.4671539,,1885.5511043,1410.949433
83190,,,1525.0552308,,1203.3196503,804.34306583
83191,,,1376.5549911,,1018.2067613,763.74094371
83193,,,3730.7615377,,2494.2033314,1951.1349569
83195,,,8467.1562087,,,
83196,,,2791.159723,,1717.9442141,1344.9210869
83198,,,9022.7127162,,6406.554864,4698.4281714
83199,,,9110.590469,,6314.1564614,4690.8311336
83200,,,2754.0157547,,1839.1492919,1001.0271448
83202,,,1971.0576622,,1325.0523945,935.24702969
83203,,,10175.14809,,7051.7532098,5240.1042203
83206,,,3559.795842,,2251.7778995,1708.4735121
83207,,,13013.220378,,10536.077605,7424.8492092
83208,,,4020.5592916,,2566.9712146,1872.6032433
83209,,,17182.594642,,,
83210,,,3224.6774021,,2183.2051611,1518.2204626
83211,,,27909.018381,,17959.705701,13075.841475
83212,,,6550.6003748,,3706.7033425,2631.100052
83213,,,2785.8911293,,1834.2473609,1399.4444659
83214,,,2739.1117097,,1961.0383317,1636.9548159
83216,,,4967.4371768,,3430.4349552,2572.2655457
83218,,,5303.6071206,,,
83220,,,11160.371757,,4801.3677886,3690.8927003
83221,,,4171.5516846,,2892.5624949,2371.8829114
83222,,,4838.8849366,,3471.212019,2559.3717042
83223,,,1842.9339002,,1162.9529383,839.69995397
83224,,,2599.4241642,,876.49531177,642.23028507
83226,,,2767.9796946,,1925.3426703,1396.1662407
83227,,,2295.6840345,,1531.7693677,1346.7907234
83228,,,5948.308337,,3784.4265568,1478.3147464
83232,,,3338.4205584,,2319.8106129,1737.3898732
83235,,,7084.9515928,,4541.538803,3309.7456248
83236,,,2053.9000102,,1299.0802216,988.9489054
83243,,,2909.6444908,,1964.1898144,1455.7615453
83245,,,2697.288382,,1714.3102,1252.0140629
83247,,,1622.4404773,,1080.2589343,839.89968429
83248,,,3610.9979455,,2385.1200334,1885.8257979
83249,,,1390.6710432,,1123.6929842,749.52378546
83251,,,6934.6428972,,4980.1047831,3862.7606203
83255,,,2135.8855392,,1481.6142153,1092.1365867
83256,,,6266.6965311,,4217.7203591,3297.1353956
83260,,,3234.6519108,,,
83263,,,1374.0715307,,908.89212668,641.39321857
83266,,,3269.1142561,,2314.4859857,1785.1472355
83267,,,7085.9738166,,4542.1974817,3310.2250285
83268,,,1493.9364008,,,
83271,,,5755.1698595,,,
83272,,,3104.2323861,,2160.1467506,1617.3677656
83277,,,1795.6039652,,,
83279,,,1720.3636303,,1373.664002,1058.7649336
83280,,,2161.7604422,,1441.9535817,1124.1596955
83283,,,2392.4801021,,1513.8638948,1095.6851109
83285,,,4038.7949783,,2827.9693193,1812.1551897
83286,,,4000.6165253,,2653.9815451,2092.8795819
83288,,,3082.5239483,,1962.5400571,1432.6823015
83291,,,4206.6203767,,,
83293,,,3608.0337238,,2426.0507482,1709.9719602
83295,,,2354.9746906,,1439.0315742,1132.7150373
83301,,,1675.8133958,,1202.9906182,899.18512006
83302,,,3339.2266811,,2197.8914315,1676.9845172
83304,,,1734.2795517,,,
83305,,,13586.351604,,4640.6936412,3638.0865437
83306,,,28899.595093,,,
83307,,,1457.9952219,,969.97381128,753.2253292
83308,,,8237.2426213,,5284.0274577,3850.1484551
83309,,,2637.7364146,,,
83310,,,8110.9784746,,3910.7530529,3027.2345681
83311,,,3319.6021038,,2218.4594759,964.51232929
83314,,,3107.4959417,,2089.3987427,1473.0845019
83315,,,2598.666795,,1686.5473844,1347.8458192
83317,,,2076.55274,,1401.0599758,1040.6362044
83318,,,1033.9140455,,810.41121442,649.18266671
83320,,,8610.597169,,5524.6016781,4025.2447192
83321,,,2378.0216736,,1453.7686568,842.45655779
83322,,,6244.6289396,,3973.6411228,2890.0618547
83323,,,1362.0438206,,952.89029199,684.64479641
83324,,,4977.1850079,,3725.0628041,2956.4563035
83326,,,1485.8208478,,,
83331,,,5085.6657803,,3419.877414,2409.2848085
83334,,,3342.0278809,,2233.4993114,1746.2446491
83338,,,7568.0840717,,,
83339,,,1434.5788487,,1545.9477119,1004.3903359
83340,,,6371.2400033,,4416.1511715,3277.4257376
83341,,,3435.1796162,,2263.7942439,1792.3912128
83342,,,3014.1364015,,,
83343,,,4727.1607863,,3004.666723,2183.207141
83345,,,4427.2622352,,2764.1279133,2140.8925781
83346,,,3310.0982421,,2212.0857161,1729.4154566
83349,,,2457.6252706,,,
83351,,,4817.2021948,,3222.8241799,2523.7665178
83355,,,1873.7931866,,1182.6580362,854.0745766
83356,,,2612.1548401,,1394.1850049,931.69508574
83358,,,4363.2916263,,2946.7851598,1751.413332
83359,,,4687.6643949,,,
83360,,,2051.535161,,1474.5922777,1076.3076589
83361,,,5855.0736229,,3703.8742304,2805.1687865
83362,,,3022.1671273,,2104.1966314,1575.3090859
83365,,,1105.0194679,,804.95218478,584.51213655
83366,,,18098.543013,,13198.577596,10602.036138
83369,,,1786.3508337,,1204.8974854,724.15224197
83370,,,3351.0924723,,2075.9856636,1617.3309769
83371,,,2475.0262908,,1601.2276009,1282.1399325
83372,,,13754.442199,,13177.955514,8542.9088079
83373,,,37305.351761,,27065.738808,14772.943292
83374,,,6159.6158531,,3494.987586,2479.2202758
83375,,,10943.137941,,6930.6168094,5310.8964525
83377,,,822.4207,,,
83378,,,15872.217116,,11419.667912,9795.8625764
83381,,,869.19213473,,611.99651233,435.22051623
83383,,,3007.5659853,,1128.3190313,829.04494936
83384,,,18138.42729,,,
83385,,,1856.4994976,,1300.9465316,991.91930655
83386,,,1785.6916667,,1286.5135554,938.17932034
