CASEID,FULL_SAMPLE_WGT,REP_WGT_1,REP_WGT_2,REP_WGT_3,REP_WGT_4,REP_WGT_5,REP_WGT_6,REP_WGT_7,REP_WGT_8,REP_WGT_9,REP_WGT_10,REP_WGT_11,REP_WGT_12,REP_WGT_13,REP_WGT_14,REP_WGT_15,REP_WGT_16,REP_WGT_17,REP_WGT_18,REP_WGT_19,REP_WGT_20,REP_WGT_21,REP_WGT_22,REP_WGT_23,REP_WGT_24,REP_WGT_25,REP_WGT_26,REP_WGT_27,REP_WGT_28,REP_WGT_29,REP_WGT_30,REP_WGT_31,REP_WGT_32,REP_WGT_33,REP_WGT_34,REP_WGT_35,REP_WGT_36,REP_WGT_37,REP_WGT_38,REP_WGT_39,REP_WGT_40
25368,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25369,7912.281090835505,13148.210778829909,0,0,0,16899.97493633405,0,14763.052497679522,0,16937.60038830845,16316.748258207654,16147.980193959267,15227.874113702452,0,0,15131.062599881257,0,0,15249.349513598825,14730.874992865294,0,0,14920.590759190025,13784.255113319974,17523.053544942457,0,15892.80331636222,0,15961.412872861,0,0,0,0,16056.406708567669,15998.20027437853,0,15449.856780438238,16231.155603514018,0,0,15790.77592536599
25372,8662.090416841871,14394.204310794157,0,0,0,18501.505351022457,0,16162.07691503788,0,18542.696388503966,17863.009048698645,17678.2476360021,16670.947469492367,0,0,16564.961587989514,0,0,16694.457991111165,16126.850100812078,0,0,16334.544329889539,15090.523548094061,19183.63016213634,0,17398.888856826135,0,17474.000215362194,0,0,0,0,17577.996166022585,17514.273784322544,0,16913.96637998888,17769.30518435636,0,0,17287.192814223767
25384,8662.090416841871,14394.204310794157,0,0,0,18501.505351022457,0,16162.07691503788,0,18542.696388503966,17863.009048698645,17678.2476360021,16670.947469492367,0,0,16564.961587989514,0,0,16694.457991111165,16126.850100812078,0,0,16334.544329889539,15090.523548094061,19183.63016213634,0,17398.888856826135,0,17474.000215362194,0,0,0,0,17577.996166022585,17514.273784322544,0,16913.96637998888,17769.30518435636,0,0,17287.192814223767
25385,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25388,9252.652772015188,14072.43072227544,0,0,0,22110.89433248253,0,14188.65670221103,0,21669.46478011769,17370.144002540485,17999.917484984617,17765.96105837185,0,0,20250.971091063897,0,0,14154.413800806838,18269.79808116275,0,0,20118.23694341851,16782.219456332048,18307.300075302766,0,18053.544010659836,0,18180.81712973316,0,0,0,0,20898.74386407769,17034.017310556545,0,14403.893474701963,18230.80979140741,0,0,18227.51242600272
25389,4691.981787588766,7528.227467026232,0,0,0,10102.718747066618,0,8703.589689615015,0,10776.200470735537,8925.77651821695,8627.17062509126,9312.777615806575,0,0,9931.42452106336,0,0,8712.90755056012,8552.895562683723,0,0,9278.282426610787,8984.418145531876,9515.94088670879,0,9329.844628582998,0,9394.062213436531,0,0,0,0,9177.589601128093,9778.103852161872,0,9154.663711342391,9214.746881974434,0,0,9827.559724665829
25394,22480.01466328383,41202.954111980514,0,0,0,48490.296783108795,0,43377.99157949754,0,41306.216869370764,36003.32346006781,56483.02724080613,33205.87362485831,0,0,37551.922951434215,0,0,48070.70731370072,38530.37741596002,0,0,65037.12368550165,33152.09463570953,75147.21048356497,0,41723.47144154677,0,34129.89291281479,0,0,0,0,49492.961831849396,33895.12300663175,0,50669.49439031308,48815.17494119707,0,0,30874.240609396347
25407,7037.926328003571,11292.26682710801,0,0,0,15153.978313060587,0,13055.29854926426,0,16164.194245052637,13388.576597122323,12940.6707074436,13969.074420216395,0,0,14897.038666318507,0,0,13069.275248628204,12829.258847616082,0,0,13917.33197721018,13476.538458757937,14273.81731946384,0,13994.674770771311,0,14091.000513628416,0,0,0,0,13766.293733758279,14667.059177663366,0,13731.905125570902,13822.029287940786,0,0,14741.242497831125
25412,8452.869567510463,14046.532154717524,0,0,0,18054.627002128273,0,15771.704234033628,0,18094.823126900254,17431.552697525396,17251.253941973704,16268.283721958062,0,0,16164.857783272484,0,0,16291.22637934727,15737.328274929037,0,0,15940.005936305435,14726.032761037717,18720.276029053402,0,16978.642688883774,0,17051.939836130052,0,0,0,0,17153.423908008648,17091.240652567867,0,16505.432845785206,17340.112120812282,0,0,16869.644510165952
25420,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25422,33387.5260388094,70151.97672293212,0,0,0,55131.25221710174,0,69034.78357646598,0,76089.5078567284,58306.0864624917,77912.0535532027,70679.88898224053,0,0,57193.89982817363,0,0,55467.67786927111,69660.38430599381,0,0,60624.290526828314,78892.96040152073,60513.43753916805,0,65629.82056877077,0,62596.832181002785,0,0,0,0,64302.189484595205,61701.77062796135,0,76232.08796005143,81311.68214466564,0,0,51576.492516923
25423,9731.457411596622,17899.484273944738,0,0,0,20011.416124964082,0,17704.166624562855,0,20501.384903764498,18971.28693963213,21746.698037866037,18536.063662759276,0,0,18285.937887395776,0,0,17088.53146010094,16825.9114826405,0,0,16776.449852472135,17879.30459687001,22005.782395233204,0,21321.451392945422,0,19815.349784326463,0,0,0,0,18037.889620178074,17252.307863097467,0,17172.3926143265,22453.911179107225,0,0,18946.43377650223
25428,8662.090416841871,14394.204310794157,0,0,0,18501.505351022457,0,16162.07691503788,0,18542.696388503966,17863.009048698645,17678.2476360021,16670.947469492367,0,0,16564.961587989514,0,0,16694.457991111165,16126.850100812078,0,0,16334.544329889539,15090.523548094061,19183.63016213634,0,17398.888856826135,0,17474.000215362194,0,0,0,0,17577.996166022585,17514.273784322544,0,16913.96637998888,17769.30518435636,0,0,17287.192814223767
25433,7946.770043380939,11792.54819996838,0,0,0,18237.9843473854,0,15322.824945065795,0,16221.755182921224,18872.215977815405,16978.070219207013,15056.039731974288,0,0,17497.245171213664,0,0,15856.222561113113,15644.594383972362,0,0,16172.54051342864,12734.115957730366,15473.60126892056,0,19131.213945981162,0,15601.982459495004,0,0,0,0,13053.706864104604,19275.01583055109,0,15157.760062339441,13740.257941997046,0,0,16053.936372425445
25434,9692.390720069516,12859.120267599204,0,0,0,17639.628964582385,0,20918.642382187125,0,18186.78340026848,20248.828819324488,20699.34655580129,18252.174711518015,0,0,17396.8733663763,0,0,18376.351319680252,17896.801717124235,0,0,20755.804845843053,23109.452485595644,20117.813784617203,0,17837.499824132115,0,18996.986186301445,0,0,0,0,20265.964200913677,20147.237871599977,0,14207.913072567422,18125.561537201895,0,0,17621.18479550595
25435,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25437,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25440,8452.869567510463,14046.532154717524,0,0,0,18054.627002128273,0,15771.704234033628,0,18094.823126900254,17431.552697525396,17251.253941973704,16268.283721958062,0,0,16164.857783272484,0,0,16291.22637934727,15737.328274929037,0,0,15940.005936305435,14726.032761037717,18720.276029053402,0,16978.642688883774,0,17051.939836130052,0,0,0,0,17153.423908008648,17091.240652567867,0,16505.432845785206,17340.112120812282,0,0,16869.644510165952
25442,25565.46055907067,50261.893964881885,0,0,0,56650.424378608055,0,48441.11018336526,0,62670.88164939398,41343.483227276294,46129.01379511444,58932.46315473143,0,0,40253.25680669083,0,0,55079.888065084015,51595.07003248532,0,0,39139.36049249032,61253.93309818278,44281.45927580989,0,76246.86431058758,0,43589.042123051775,0,0,0,0,46460.69819651129,53815.66417339215,0,49960.691593336116,42066.13601858613,0,0,46887.63048561794
25444,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25447,11556.370041679927,19203.76531139116,0,0,0,24683.446128525913,0,21562.340322506945,0,24738.400400373666,23831.607924949574,23585.11185393266,22241.240697312187,0,0,22099.841565359104,0,0,22272.606831192716,21515.34311040311,0,0,21792.434580387522,20132.746929700304,25593.49051186739,0,23212.410430697386,0,23312.618880598613,0,0,0,0,23451.36318258965,23366.349128542013,0,22565.45994713244,23706.594622321198,0,0,23063.39319139515
25449,4691.981787588766,7528.227467026232,0,0,0,10102.718747066618,0,8703.589689615015,0,10776.200470735537,8925.77651821695,8627.17062509126,9312.777615806575,0,0,9931.42452106336,0,0,8712.90755056012,8552.895562683723,0,0,9278.282426610787,8984.418145531876,9515.94088670879,0,9329.844628582998,0,9394.062213436531,0,0,0,0,9177.589601128093,9778.103852161872,0,9154.663711342391,9214.746881974434,0,0,9827.559724665829
25452,7553.133101755,12551.397621282604,0,0,0,16132.864675182496,0,14092.939725349835,0,16168.782262476696,15576.11135994886,15415.003881844972,14536.66252716745,0,0,14444.245404813084,0,0,14557.163132741054,14062.222796318369,0,0,14243.327135016834,13158.57113570502,16727.66099367106,0,15171.409790728421,0,15236.905076643869,0,0,0,0,15327.587027487321,15272.02265360299,0,14748.569132720168,15494.403859164746,0,0,15074.01354615972
25460,8858.0287807178,14719.804334140617,0,0,0,18920.013414696405,0,16527.66660011115,0,18962.13620237931,18267.074187535996,18078.133431612932,17048.04791687199,0,0,16939.664611743174,0,0,17072.09025158882,16491.642947707514,0,0,16704.035265291743,15431.87446360698,19617.568036977915,0,17792.455496264243,0,17869.265890020655,0,0,0,0,17975.614251639796,17910.45045584549,0,17296.56396783024,18171.25072145964,0,0,17678.232864953414
25466,7037.926328003571,11292.26682710801,0,0,0,15153.978313060587,0,13055.29854926426,0,16164.194245052637,13388.576597122323,12940.6707074436,13969.074420216395,0,0,14897.038666318507,0,0,13069.275248628204,12829.258847616082,0,0,13917.33197721018,13476.538458757937,14273.81731946384,0,13994.674770771311,0,14091.000513628416,0,0,0,0,13766.293733758279,14667.059177663366,0,13731.905125570902,13822.029287940786,0,0,14741.242497831125
25473,4691.981787588766,7528.227467026232,0,0,0,10102.718747066618,0,8703.589689615015,0,10776.200470735537,8925.77651821695,8627.17062509126,9312.777615806575,0,0,9931.42452106336,0,0,8712.90755056012,8552.895562683723,0,0,9278.282426610787,8984.418145531876,9515.94088670879,0,9329.844628582998,0,9394.062213436531,0,0,0,0,9177.589601128093,9778.103852161872,0,9154.663711342391,9214.746881974434,0,0,9827.559724665829
25477,5098.031906945485,5858.267207303725,0,0,0,7908.517410582606,0,12458.878984131865,0,9229.057519558777,6479.33018078243,12127.806632500704,7819.349143307463,0,0,8243.183146357404,0,0,10209.50352135217,19370.68240094296,0,0,8558.359561978727,9172.954850351718,7900.1029154006865,0,11063.320086218459,0,11016.349996230934,0,0,0,0,8869.646899622521,8662.733199284612,0,7627.24575674766,10295.327089490955,0,0,8351.696300473885
25478,8835.370423176108,14682.151872424449,0,0,0,18871.617045791285,0,16485.389724699504,0,18913.63208566623,18220.348001786548,18031.890546077095,17004.43993425522,0,0,16896.333867746864,0,0,17028.42076998287,16449.45821884634,0,0,16661.30724839323,15392.400565091766,19567.387361154426,0,17746.943359404115,0,17823.557276336196,0,0,0,0,17929.633604610088,17864.636494273735,0,17252.32029462397,18124.769646943063,0,0,17633.012903393646
25479,8225.540528418507,12640.051995433236,0,0,0,17803.21489290207,0,15154.504373059466,0,15013.396188032739,17747.869332260332,18577.19019746735,14754.571461787613,0,0,19765.138280166044,0,0,13790.876653808058,14389.869407224847,0,0,19810.798359014334,13961.276453322771,16880.432685420725,0,14882.147063269136,0,18052.114792057455,0,0,0,0,16963.729618696427,16533.101067097803,0,17262.085764990396,15142.388324676867,0,0,15899.708895769461
25480,12947.992537440272,21516.290067369737,0,0,0,27655.83614212501,0,24158.88558246463,0,27717.408028385053,26701.419256612266,26425.24003454476,24919.539399791334,0,0,24761.112930344098,0,0,24954.682655497803,24106.22894812304,0,0,24416.68787879127,22557.14000709161,28675.46841780904,0,26007.657763525523,0,26119.933353250486,0,0,0,0,26275.38529709729,26180.133818179915,0,25282.801255549348,26561.351804317557,0,0,25840.695811331476
25482,12064.857636418998,19357.916708991994,0,0,0,25977.90633939755,0,22380.21699248183,0,27709.682267916513,22951.543262941923,22183.71470924061,23946.669279821926,0,0,25537.444175597902,0,0,22404.176732921573,21992.725465366413,0,0,23857.969117368313,23102.333039448305,24469.078797025977,0,23990.55501696847,0,24155.682686701115,0,0,0,0,23599.049824955244,25143.198816864828,0,23540.09870174663,23694.59523068409,0,0,25270.368547707232
25487,14849.037416551928,24675.346031587997,0,0,0,31716.31003593616,0,27705.93162753968,0,31786.922004566768,30621.76414374572,30305.035848583655,28578.265849378848,0,0,28396.578953453332,0,0,28618.56889384044,27645.543862308354,0,0,28001.584867465328,25869.01521661839,32885.64634571359,0,29826.14348369207,0,29954.90355425672,0,0,0,0,30133.179199997347,30023.942747293488,0,28994.862389155907,30461.131765100836,0,0,29634.667911853343
25490,8043.238424279331,12905.277805994661,0,0,0,17318.604226265034,0,14920.144661654553,0,18473.12151194434,15301.02884196128,14789.143139493737,15964.446186547952,0,0,17024.962783731935,0,0,14936.117821947715,14661.816976910943,0,0,15905.312744912208,15401.555359632204,16312.719198017317,0,15993.703344645644,0,16103.788457800743,0,0,0,0,15732.699883303496,16762.13254457655,0,15693.399134497751,15796.396820456062,0,0,16846.912365138156
25494,16809.962270909593,30256.17048120109,0,0,0,34634.276773285055,0,31982.690743109968,0,33592.491705455264,36098.82593509894,35286.43019523416,37420.714663647144,0,0,33539.66541635313,0,0,29480.908061836308,33558.814176088636,0,0,31269.160221382546,32636.849377961706,34423.287039646064,0,34884.38948426376,0,32680.606869270054,0,0,0,0,33302.77930871061,34156.37498062946,0,33541.34168062654,34604.859371473794,0,0,32047.055489900784
25496,13459.87941562967,23522.413951800896,0,0,0,36174.168059846044,0,24905.05677254996,0,25626.840428716736,27082.743990206513,27463.266745988454,28586.835465190394,0,0,33711.078428212415,0,0,26119.790439528908,24427.917933730012,0,0,25172.453760469718,22170.12506378932,29812.342130423778,0,28139.151794066143,0,26172.961989935466,0,0,0,0,31555.031622288407,24540.61395074653,0,26019.185390105264,30059.67627144185,0,0,25131.566870735234
25498,12337.383721367141,18958.653378086907,0,0,0,26702.815802662073,0,22730.04854958979,0,22518.402175848638,26619.803699499724,27863.691527520947,22130.194257690375,0,0,29645.479762188337,0,0,20684.76066031693,21583.182280110716,0,0,29713.96473427659,20940.341154436916,25318.74649492304,0,22321.54328132279,0,27076.137598777528,0,0,0,0,25443.682506737074,24797.7882139434,0,25891.183099523638,22711.875842572368,0,0,23847.771344317658
25508,12678.349401330996,21068.211346716616,0,0,0,27079.90080948378,0,23655.77456702928,0,27140.190455546403,26145.359743440433,25874.931979087414,24400.587698612264,0,0,24245.4604749702,0,0,24434.999092784656,23604.214511943483,0,0,23908.208106811107,22087.385490661312,28078.29914919676,0,25466.045897289427,0,25575.983337526402,0,0,0,0,25728.197980337405,25634.930122233854,0,24756.28459279557,26008.209208729237,0,0,25302.560943114244
25530,3213.937324455096,0,6446.144540159643,7590.770467174881,5523.638224395464,0,7646.366591939572,0,6424.011261418673,0,0,0,0,6634.217244401077,5650.801147543293,0,6095.2370049291,5537.729934588348,0,0,6108.122760965146,8521.071905474457,0,0,0,6057.719219041041,0,6477.154043057555,0,6805.110082158906,6870.328111912456,6361.266612803837,6805.826605105787,0,0,6142.021573286231,0,0,5766.178634050671,5452.684951282766,0
25531,3473.2026067503616,0,6347.571378908279,8089.763324683066,7510.793916733613,0,7920.088512733266,0,7124.113442154446,0,0,0,0,7989.465903370037,6446.0323238026485,0,5711.504596229357,5829.36160022155,0,0,9879.134747364607,7117.92856536998,0,0,0,6011.668545193607,0,6837.8853537595,0,8651.866267548889,7926.833764958022,6640.394514681352,7755.353999017834,0,0,6810.053892592139,0,0,6373.304865875148,6653.04344119974,0
25532,1008.3196008858005,0,2304.8245296913497,2165.722212448493,1796.2315980187989,0,2386.324392925123,0,1527.2079953850653,0,0,0,0,2160.7436928500842,1521.532534357578,0,1862.9430048062286,1591.4168643281625,0,0,2324.7987134566397,2969.5906988979013,0,0,0,2332.3951908306894,0,1845.0983717982074,0,2464.6793129495873,1507.9556261233186,2402.8647964777083,1916.1772776668588,0,0,1566.0389464498985,0,0,2529.183009050871,2234.107680131863,0
25533,1000.695886677022,0,2208.838531711715,2344.956210027386,1887.2711386472072,0,3150.219878269773,0,1836.7614683736808,0,0,0,0,2212.314248342554,1810.870857875587,0,1782.9190905616736,1973.422692748641,0,0,1559.6304442251887,2523.0243507295895,0,0,0,1889.673063951687,0,1958.444636391898,0,1813.2856851692206,2185.3544687888148,2097.700393477143,2558.874497225712,0,0,1923.4183308627028,0,0,1646.9056359878348,1702.1153450828294,0
25536,7501.305364389502,0,14938.63064043714,16999.50982633749,14131.990707286153,0,14200.601547834423,0,14827.58551650537,0,0,0,0,15605.43179648502,14542.812265025595,0,14473.601981568638,14841.472492840932,0,0,15590.610088366037,16078.881235734698,0,0,0,15567.115274558872,0,14135.76721715549,0,15909.205158184152,18303.46115309475,15699.71227226231,16577.037117193955,0,0,15879.012899370322,0,0,12912.920094310879,13222.539347333657,0
25541,9035.47584131257,0,17993.886356731025,20476.257516351456,17022.27204767711,0,17104.91520938187,0,17860.130232184463,0,0,0,0,18797.061996671157,17517.115022296795,0,17433.749819339668,17876.857379406665,0,0,18779.208945884584,19367.341536380525,0,0,0,18750.90896178334,0,17026.820931108898,0,19162.96322819504,22046.893577522067,18910.624759392056,19967.380491400352,0,0,19126.59603450605,0,0,15553.876543518261,15926.819270789867,0
25562,7501.305364389502,0,14938.63064043714,16999.50982633749,14131.990707286153,0,14200.601547834423,0,14827.58551650537,0,0,0,0,15605.43179648502,14542.812265025595,0,14473.601981568638,14841.472492840932,0,0,15590.610088366037,16078.881235734698,0,0,0,15567.115274558872,0,14135.76721715549,0,15909.205158184152,18303.46115309475,15699.71227226231,16577.037117193955,0,0,15879.012899370322,0,0,12912.920094310879,13222.539347333657,0
25567,2024.6531525393768,0,3517.9147101656868,5378.974155887444,3365.669024076504,0,3430.351187184645,0,4192.100357399422,0,0,0,0,3961.5377473826024,4807.214558433658,0,3107.9376174533586,4201.323101396724,0,0,4330.629222840793,3978.256569374054,0,0,0,3673.8392255710005,0,3434.9982264973814,0,4065.93855493237,5352.193706118112,3395.580417482617,5157.497091075703,0,0,3844.710023999879,0,0,3986.244147698005,5178.5438512926585,0
25569,1610.594526798119,0,3586.4277953549795,3257.6187631909434,3187.707507329283,0,3124.929880686745,0,3143.803126921213,0,0,0,0,3319.4766268664284,3238.2876359491684,0,3067.0036593439763,3220.3126523672668,0,0,3079.2815104594447,3223.611671891891,0,0,0,3318.500190540846,0,3076.174397461291,0,3407.035013544949,3714.8846902918,3853.8223446889165,3612.5964715212,0,0,3690.035980923978,0,0,2905.1417216681994,2841.3785715659756,0
25573,1610.594526798119,0,3586.4277953549795,3257.6187631909434,3187.707507329283,0,3124.929880686745,0,3143.803126921213,0,0,0,0,3319.4766268664284,3238.2876359491684,0,3067.0036593439763,3220.3126523672668,0,0,3079.2815104594447,3223.611671891891,0,0,0,3318.500190540846,0,3076.174397461291,0,3407.035013544949,3714.8846902918,3853.8223446889165,3612.5964715212,0,0,3690.035980923978,0,0,2905.1417216681994,2841.3785715659756,0
25586,1470.8601705033084,0,2555.677560830888,3907.6909712354422,2445.0748556126277,0,2492.064838730693,0,3045.4566693154,0,0,0,0,2877.9586662842703,3492.321841000468,0,2257.8393974234987,3052.156763497637,0,0,3146.0944454140695,2890.104474732555,0,0,0,2668.952844069923,0,2495.4407972385966,0,2953.803256949458,3888.235640397925,2466.804739148545,3746.79339087557,0,0,2793.086230272846,0,0,2895.9072517666073,3762.083338826619,0
25593,1229.537411316909,0,2612.5885030427585,2952.576768146516,2407.4279675174225,0,2613.3663515227354,0,2325.9789468905674,0,0,0,0,2385.3690706139196,2296.4784041057173,0,2354.8591717048525,2215.1671651267798,0,0,2535.7425876470074,3245.8433684082015,0,0,0,2357.1324042580577,0,2585.5563864228293,0,2839.0761783549847,2874.826446079181,2461.31408382282,2415.061658980251,0,0,2343.169260718018,0,0,2332.7968174809284,2146.0845277001217,0
25596,1851.2612735642463,0,4122.337917771463,3744.39584885512,3664.037944733695,0,3591.8796285865205,0,3613.5730525234403,0,0,0,0,3815.496964363998,3722.176124000977,0,3525.2976499994184,3701.5151876545183,0,0,3539.410146915597,3705.307170667655,0,0,0,3814.3746218218034,0,3535.8387464976995,0,3916.1389619224715,4269.989776114486,4429.688505214587,4152.416907834391,0,0,4241.427991888042,0,0,3339.249124503097,3265.958020813963,0
25610,1851.2612735642463,0,4122.337917771463,3744.39584885512,3664.037944733695,0,3591.8796285865205,0,3613.5730525234403,0,0,0,0,3815.496964363998,3722.176124000977,0,3525.2976499994184,3701.5151876545183,0,0,3539.410146915597,3705.307170667655,0,0,0,3814.3746218218034,0,3535.8387464976995,0,3916.1389619224715,4269.989776114486,4429.688505214587,4152.416907834391,0,0,4241.427991888042,0,0,3339.249124503097,3265.958020813963,0
25631,1851.2612735642463,0,4122.337917771463,3744.39584885512,3664.037944733695,0,3591.8796285865205,0,3613.5730525234403,0,0,0,0,3815.496964363998,3722.176124000977,0,3525.2976499994184,3701.5151876545183,0,0,3539.410146915597,3705.307170667655,0,0,0,3814.3746218218034,0,3535.8387464976995,0,3916.1389619224715,4269.989776114486,4429.688505214587,4152.416907834391,0,0,4241.427991888042,0,0,3339.249124503097,3265.958020813963,0
25643,2617.9518391858287,0,5213.57465937971,5932.8204696729845,4932.057724130237,0,4956.00287333775,0,5174.819966388558,0,0,0,0,5446.287931010247,5075.4342433380625,0,5051.279888853727,5179.666514218886,0,0,5441.115162252669,5611.521549698702,0,0,0,5432.915483926042,0,4933.375724195275,0,5552.30468307199,6387.898833806585,5479.191770138327,5785.377704423266,0,0,5541.767599770987,0,0,4506.602686866099,4614.659652090617,0
25644,2206.5420445876825,0,4394.264064115067,5000.480762623628,4156.987371475598,0,4177.169552713408,0,4361.599651336312,0,0,0,0,4590.406563950369,4277.83234390912,0,4257.473833896905,4365.6845666501295,0,0,4586.046693161426,4729.673803843077,0,0,0,4579.1355900964345,0,4158.098248503489,0,4679.7628375660115,5384.043794232051,4618.139581562733,4876.208552637153,0,0,4670.881651524703,0,0,3798.3923760470734,3889.4682443688525,0
25649,2415.8454368176026,0,5379.538474595952,4886.3343895696125,4781.469517843428,0,4687.304884637997,0,4715.614210812174,0,0,0,0,4979.119404795503,4857.338255062421,0,4600.417219757368,4830.376297014832,0,0,4618.833643070438,4835.324731355024,0,0,0,4977.654778409255,0,4614.173062996823,0,5110.454464857415,5572.220119974332,5780.62260290385,5418.790735703162,0,0,5534.947771075695,0,0,4357.628971677407,4261.986081646107,0
25651,2649.5588119743015,0,5314.179259091723,6257.804913599985,4553.66824369744,0,6303.63816652656,0,5295.9326606656105,0,0,0,0,5469.225745848962,4658.500917632631,0,5024.892300978469,4565.285400831538,0,0,5035.51527367755,7024.742201045977,0,0,0,4993.962768081517,0,5339.743386006375,0,5610.109210109212,5663.874728222549,5244.2061894066055,5610.699909147879,0,0,5063.461337285383,0,0,4753.6177183720165,4495.174610799342,0
25653,2560.4156014572054,0,5440.5114491097465,6148.510449605113,5013.280662045073,0,5442.131257799888,0,4843.669439794384,0,0,0,0,4967.344732594849,4782.23686417484,0,4903.81025170257,4612.912561441746,0,0,5280.485833885236,6759.215233196927,0,0,0,4908.544080898326,0,5384.219178132856,0,5912.154338597829,5986.6014781438,5125.494289398226,5029.1772281342655,0,0,4879.466925346783,0,0,4857.867122652666,4469.053366081781,0
25657,2012.028159360637,0,3954.2949457950035,4503.272233048304,4784.933722574582,0,4308.464791942037,0,3486.0795732641877,0,0,0,0,3330.7780361996483,4406.222493133075,0,4585.82377215108,3245.487556449863,0,0,4035.630632439707,3708.613891433085,0,0,0,4148.578092943805,0,4036.327122143017,0,3701.2308126599373,6632.993776827847,3060.872171086027,5278.010614743291,0,0,3755.6483039912796,0,0,3100.8370032428256,4388.292270744888,0
25665,2333.0951926264856,0,6067.470897312272,3280.06559347644,4242.335984081019,0,3570.6088101782516,0,4397.354633836344,0,0,0,0,4697.113163565241,4958.830105394293,0,4506.29305745539,5400.653833073116,0,0,4869.000150697446,4584.335101401313,0,0,0,5625.5474085283095,0,3449.892033172451,0,4163.721380974942,5859.004792575252,6446.85207915119,4215.562436839997,0,0,6208.777699879228,0,0,3385.560706853684,4152.0437197386445,0
25674,2415.8454368176026,0,5379.538474595952,4886.3343895696125,4781.469517843428,0,4687.304884637997,0,4715.614210812174,0,0,0,0,4979.119404795503,4857.338255062421,0,4600.417219757368,4830.376297014832,0,0,4618.833643070438,4835.324731355024,0,0,0,4977.654778409255,0,4614.173062996823,0,5110.454464857415,5572.220119974332,5780.62260290385,5418.790735703162,0,0,5534.947771075695,0,0,4357.628971677407,4261.986081646107,0
25676,2303.165615254013,0,4586.687084273235,5219.449763245266,4339.020142630825,0,4360.086093303174,0,4552.592310262913,0,0,0,0,4791.418583688215,4465.15686681784,0,4443.906866006411,4556.856102342055,0,0,4786.86779594652,4936.784278866777,0,0,0,4779.654058514321,0,4340.179664507913,0,4884.687731857669,5619.808862610713,4820.366018761433,5089.7357241792415,0,0,4875.417642324056,0,0,3964.722419503833,4059.786462725959,0
25677,1470.8601705033084,0,2555.677560830888,3907.6909712354422,2445.0748556126277,0,2492.064838730693,0,3045.4566693154,0,0,0,0,2877.9586662842703,3492.321841000468,0,2257.8393974234987,3052.156763497637,0,0,3146.0944454140695,2890.104474732555,0,0,0,2668.952844069923,0,2495.4407972385966,0,2953.803256949458,3888.235640397925,2466.804739148545,3746.79339087557,0,0,2793.086230272846,0,0,2895.9072517666073,3762.083338826619,0
